Label,x_a,y_b,z_c
Zn2_4_-1_-1_0,-0.682,-0.318,0.318
Zn2_7_-1_-1_0,-0.318,-0.318,0.318
Zn2_10_-1_-1_0,-0.682,-0.682,0.682
Zn2_13_-1_-1_0,-0.682,-0.318,0.682
Zn2_16_-1_-1_0,-0.318,-0.682,0.318
Zn2_19_-1_-1_0,-0.682,-0.682,0.318
Zn2_22_-1_-1_0,-0.318,-0.318,0.682
Zn2_25_-1_-1_0,-0.818,-0.818,0.818
Zn2_28_-1_-1_0,-0.182,-0.182,0.182
Zn2_31_-1_-1_0,-0.818,-0.182,0.182
Zn2_34_-1_-1_0,-0.182,-0.818,0.818
Zn2_37_-1_-1_0,-0.182,-0.818,0.182
Zn2_40_-1_-1_0,-0.818,-0.182,0.818
Zn2_43_-1_-1_0,-0.182,-0.182,0.818
Zn2_46_-1_-1_0,-0.818,-0.818,0.182
Zn3_1_-1_-1_0,-0.3851,-0.8138,0.5
Zn3_2_-1_-1_0,-0.1862,-0.5,0.6149
Zn3_3_-1_-1_0,-0.5,-0.6149,0.8138
Zn3_4_-1_-1_0,-0.6149,-0.1862,0.5
Zn3_5_-1_-1_0,-0.8138,-0.5,0.3851
Zn3_6_-1_-1_0,-0.5,-0.3851,0.1862
Zn3_7_-1_-1_0,-0.3851,-0.1862,0.5
Zn3_8_-1_-1_0,-0.1862,-0.5,0.3851
Zn3_10_-1_-1_0,-0.6149,-0.8138,0.5
Zn3_11_-1_-1_0,-0.8138,-0.5,0.6149
Zn3_15_-1_-1_0,-0.5,-0.3851,0.8138
Zn3_18_-1_-1_0,-0.5,-0.6149,0.1862
Zn3_25_-1_-1_0,-0.8851,-1,0.6862
Zn3_26_-1_-1_0,-0.6862,-0.8851,0
Zn3_27_-1_-1_0,-1,-0.6862,0.8851
Zn3_28_-1_-1_0,-0.1149,-1,0.3138
Zn3_29_-1_-1_0,-0.3138,-0.1149,0
Zn3_30_-1_-1_0,-1,-0.3138,0.1149
Zn3_31_-1_-1_0,-0.8851,-1,0.3138
Zn3_32_-1_-1_0,-0.6862,-0.1149,0
Zn3_34_-1_-1_0,-0.1149,-1,0.6862
Zn3_35_-1_-1_0,-0.3138,-0.8851,0
Zn3_39_-1_-1_0,-1,-0.6862,0.1149
Zn3_42_-1_-1_0,-1,-0.3138,0.8851
K1_1_0_-1_0,0.5,-0.5,0.5
K1_25_0_-1_0,0,-1,0
K2_1_0_-1_0,0.5,-1,0.75
K2_2_0_-1_0,0,-0.75,0.5
K2_3_0_-1_0,0.75,-0.5,0
K2_4_0_-1_0,0.5,-1,0.25
K2_5_0_-1_0,0,-0.25,0.5
K2_6_0_-1_0,0.25,-0.5,0
Zn1_1_0_-1_0,0,-0.5,0.75
Zn1_2_0_-1_0,0.5,-0.75,0
Zn1_3_0_-1_0,0.75,-1,0.5
Zn1_4_0_-1_0,0,-0.5,0.25
Zn1_5_0_-1_0,0.5,-0.25,0
Zn1_6_0_-1_0,0.25,-1,0.5
Zn2_1_0_-1_0,0.682,-0.682,0.682
Zn2_4_0_-1_0,0.318,-0.318,0.318
Zn2_7_0_-1_0,0.682,-0.318,0.318
Zn2_10_0_-1_0,0.318,-0.682,0.682
Zn2_13_0_-1_0,0.318,-0.318,0.682
Zn2_16_0_-1_0,0.682,-0.682,0.318
Zn2_19_0_-1_0,0.318,-0.682,0.318
Zn2_22_0_-1_0,0.682,-0.318,0.682
Zn2_25_0_-1_0,0.182,-0.818,0.818
Zn2_28_0_-1_0,0.818,-0.182,0.182
Zn2_31_0_-1_0,0.182,-0.182,0.182
Zn2_34_0_-1_0,0.818,-0.818,0.818
Zn2_37_0_-1_0,0.818,-0.818,0.182
Zn2_40_0_-1_0,0.182,-0.182,0.818
Zn2_43_0_-1_0,0.818,-0.182,0.818
Zn2_46_0_-1_0,0.182,-0.818,0.182
Zn3_1_0_-1_0,0.6149,-0.8138,0.5
Zn3_2_0_-1_0,0.8138,-0.5,0.6149
Zn3_3_0_-1_0,0.5,-0.6149,0.8138
Zn3_4_0_-1_0,0.3851,-0.1862,0.5
Zn3_5_0_-1_0,0.1862,-0.5,0.3851
Zn3_6_0_-1_0,0.5,-0.3851,0.1862
Zn3_7_0_-1_0,0.6149,-0.1862,0.5
Zn3_8_0_-1_0,0.8138,-0.5,0.3851
Zn3_10_0_-1_0,0.3851,-0.8138,0.5
Zn3_11_0_-1_0,0.1862,-0.5,0.6149
Zn3_15_0_-1_0,0.5,-0.3851,0.8138
Zn3_18_0_-1_0,0.5,-0.6149,0.1862
Zn3_25_0_-1_0,0.1149,-1,0.6862
Zn3_26_0_-1_0,0.3138,-0.8851,0
Zn3_27_0_-1_0,0,-0.6862,0.8851
Zn3_28_0_-1_0,0.8851,-1,0.3138
Zn3_29_0_-1_0,0.6862,-0.1149,0
Zn3_30_0_-1_0,0,-0.3138,0.1149
Zn3_31_0_-1_0,0.1149,-1,0.3138
Zn3_32_0_-1_0,0.3138,-0.1149,0
Zn3_34_0_-1_0,0.8851,-1,0.6862
Zn3_35_0_-1_0,0.6862,-0.8851,0
Zn3_39_0_-1_0,0,-0.6862,0.1149
Zn3_42_0_-1_0,0,-0.3138,0.8851
K1_1_1_-1_0,1.5,-0.5,0.5
K1_25_1_-1_0,1,-1,0
K2_1_1_-1_0,1.5,-1,0.75
K2_2_1_-1_0,1,-0.75,0.5
K2_3_1_-1_0,1.75,-0.5,0
K2_4_1_-1_0,1.5,-1,0.25
K2_5_1_-1_0,1,-0.25,0.5
K2_6_1_-1_0,1.25,-0.5,0
Zn1_1_1_-1_0,1,-0.5,0.75
Zn1_2_1_-1_0,1.5,-0.75,0
Zn1_3_1_-1_0,1.75,-1,0.5
Zn1_4_1_-1_0,1,-0.5,0.25
Zn1_5_1_-1_0,1.5,-0.25,0
Zn1_6_1_-1_0,1.25,-1,0.5
Zn2_1_1_-1_0,1.682,-0.682,0.682
Zn2_4_1_-1_0,1.318,-0.318,0.318
Zn2_7_1_-1_0,1.682,-0.318,0.318
Zn2_10_1_-1_0,1.318,-0.682,0.682
Zn2_13_1_-1_0,1.318,-0.318,0.682
Zn2_16_1_-1_0,1.682,-0.682,0.318
Zn2_19_1_-1_0,1.318,-0.682,0.318
Zn2_22_1_-1_0,1.682,-0.318,0.682
Zn2_25_1_-1_0,1.182,-0.818,0.818
Zn2_28_1_-1_0,1.818,-0.182,0.182
Zn2_31_1_-1_0,1.182,-0.182,0.182
Zn2_34_1_-1_0,1.818,-0.818,0.818
Zn2_37_1_-1_0,1.818,-0.818,0.182
Zn2_40_1_-1_0,1.182,-0.182,0.818
Zn2_43_1_-1_0,1.818,-0.182,0.818
Zn2_46_1_-1_0,1.182,-0.818,0.182
Zn3_1_1_-1_0,1.6149,-0.8138,0.5
Zn3_2_1_-1_0,1.8138,-0.5,0.6149
Zn3_3_1_-1_0,1.5,-0.6149,0.8138
Zn3_4_1_-1_0,1.3851,-0.1862,0.5
Zn3_5_1_-1_0,1.1862,-0.5,0.3851
Zn3_6_1_-1_0,1.5,-0.3851,0.1862
Zn3_7_1_-1_0,1.6149,-0.1862,0.5
Zn3_8_1_-1_0,1.8138,-0.5,0.3851
Zn3_10_1_-1_0,1.3851,-0.8138,0.5
Zn3_11_1_-1_0,1.1862,-0.5,0.6149
Zn3_15_1_-1_0,1.5,-0.3851,0.8138
Zn3_18_1_-1_0,1.5,-0.6149,0.1862
Zn3_25_1_-1_0,1.1149,-1,0.6862
Zn3_26_1_-1_0,1.3138,-0.8851,0
Zn3_27_1_-1_0,1,-0.6862,0.8851
Zn3_28_1_-1_0,1.8851,-1,0.3138
Zn3_29_1_-1_0,1.6862,-0.1149,0
Zn3_30_1_-1_0,1,-0.3138,0.1149
Zn3_31_1_-1_0,1.1149,-1,0.3138
Zn3_32_1_-1_0,1.3138,-0.1149,0
Zn3_34_1_-1_0,1.8851,-1,0.6862
Zn3_35_1_-1_0,1.6862,-0.8851,0
Zn3_39_1_-1_0,1,-0.6862,0.1149
Zn3_42_1_-1_0,1,-0.3138,0.8851
K1_1_-1_0_0,-0.5,0.5,0.5
K1_25_-1_0_0,-1,0,0
K2_1_-1_0_0,-0.5,0,0.75
K2_2_-1_0_0,-1,0.25,0.5
K2_3_-1_0_0,-0.25,0.5,0
K2_4_-1_0_0,-0.5,0,0.25
K2_5_-1_0_0,-1,0.75,0.5
K2_6_-1_0_0,-0.75,0.5,0
Zn1_1_-1_0_0,-1,0.5,0.75
Zn1_2_-1_0_0,-0.5,0.25,0
Zn1_3_-1_0_0,-0.25,0,0.5
Zn1_4_-1_0_0,-1,0.5,0.25
Zn1_5_-1_0_0,-0.5,0.75,0
Zn1_6_-1_0_0,-0.75,0,0.5
Zn2_1_-1_0_0,-0.318,0.318,0.682
Zn2_4_-1_0_0,-0.682,0.682,0.318
Zn2_7_-1_0_0,-0.318,0.682,0.318
Zn2_10_-1_0_0,-0.682,0.318,0.682
Zn2_13_-1_0_0,-0.682,0.682,0.682
Zn2_16_-1_0_0,-0.318,0.318,0.318
Zn2_19_-1_0_0,-0.682,0.318,0.318
Zn2_22_-1_0_0,-0.318,0.682,0.682
Zn2_25_-1_0_0,-0.818,0.182,0.818
Zn2_28_-1_0_0,-0.182,0.818,0.182
Zn2_31_-1_0_0,-0.818,0.818,0.182
Zn2_34_-1_0_0,-0.182,0.182,0.818
Zn2_37_-1_0_0,-0.182,0.182,0.182
Zn2_40_-1_0_0,-0.818,0.818,0.818
Zn2_43_-1_0_0,-0.182,0.818,0.818
Zn2_46_-1_0_0,-0.818,0.182,0.182
Zn3_1_-1_0_0,-0.3851,0.1862,0.5
Zn3_2_-1_0_0,-0.1862,0.5,0.6149
Zn3_3_-1_0_0,-0.5,0.3851,0.8138
Zn3_4_-1_0_0,-0.6149,0.8138,0.5
Zn3_5_-1_0_0,-0.8138,0.5,0.3851
Zn3_6_-1_0_0,-0.5,0.6149,0.1862
Zn3_7_-1_0_0,-0.3851,0.8138,0.5
Zn3_8_-1_0_0,-0.1862,0.5,0.3851
Zn3_10_-1_0_0,-0.6149,0.1862,0.5
Zn3_11_-1_0_0,-0.8138,0.5,0.6149
Zn3_15_-1_0_0,-0.5,0.6149,0.8138
Zn3_18_-1_0_0,-0.5,0.3851,0.1862
Zn3_25_-1_0_0,-0.8851,0,0.6862
Zn3_26_-1_0_0,-0.6862,0.1149,0
Zn3_27_-1_0_0,-1,0.3138,0.8851
Zn3_28_-1_0_0,-0.1149,0,0.3138
Zn3_29_-1_0_0,-0.3138,0.8851,0
Zn3_30_-1_0_0,-1,0.6862,0.1149
Zn3_31_-1_0_0,-0.8851,0,0.3138
Zn3_32_-1_0_0,-0.6862,0.8851,0
Zn3_34_-1_0_0,-0.1149,0,0.6862
Zn3_35_-1_0_0,-0.3138,0.1149,0
Zn3_39_-1_0_0,-1,0.3138,0.1149
Zn3_42_-1_0_0,-1,0.6862,0.8851
K1_1_0_0_0,0.5,0.5,0.5
K1_25_0_0_0,0,0,0
K2_1_0_0_0,0.5,0,0.75
K2_2_0_0_0,0,0.25,0.5
K2_3_0_0_0,0.75,0.5,0
K2_4_0_0_0,0.5,0,0.25
K2_5_0_0_0,0,0.75,0.5
K2_6_0_0_0,0.25,0.5,0
Zn1_1_0_0_0,0,0.5,0.75
Zn1_2_0_0_0,0.5,0.25,0
Zn1_3_0_0_0,0.75,0,0.5
Zn1_4_0_0_0,0,0.5,0.25
Zn1_5_0_0_0,0.5,0.75,0
Zn1_6_0_0_0,0.25,0,0.5
Zn2_1_0_0_0,0.682,0.318,0.682
Zn2_4_0_0_0,0.318,0.682,0.318
Zn2_7_0_0_0,0.682,0.682,0.318
Zn2_10_0_0_0,0.318,0.318,0.682
Zn2_13_0_0_0,0.318,0.682,0.682
Zn2_16_0_0_0,0.682,0.318,0.318
Zn2_19_0_0_0,0.318,0.318,0.318
Zn2_22_0_0_0,0.682,0.682,0.682
Zn2_25_0_0_0,0.182,0.182,0.818
Zn2_28_0_0_0,0.818,0.818,0.182
Zn2_31_0_0_0,0.182,0.818,0.182
Zn2_34_0_0_0,0.818,0.182,0.818
Zn2_37_0_0_0,0.818,0.182,0.182
Zn2_40_0_0_0,0.182,0.818,0.818
Zn2_43_0_0_0,0.818,0.818,0.818
Zn2_46_0_0_0,0.182,0.182,0.182
Zn3_1_0_0_0,0.6149,0.1862,0.5
Zn3_2_0_0_0,0.8138,0.5,0.6149
Zn3_3_0_0_0,0.5,0.3851,0.8138
Zn3_4_0_0_0,0.3851,0.8138,0.5
Zn3_5_0_0_0,0.1862,0.5,0.3851
Zn3_6_0_0_0,0.5,0.6149,0.1862
Zn3_7_0_0_0,0.6149,0.8138,0.5
Zn3_8_0_0_0,0.8138,0.5,0.3851
Zn3_10_0_0_0,0.3851,0.1862,0.5
Zn3_11_0_0_0,0.1862,0.5,0.6149
Zn3_15_0_0_0,0.5,0.6149,0.8138
Zn3_18_0_0_0,0.5,0.3851,0.1862
Zn3_25_0_0_0,0.1149,0,0.6862
Zn3_26_0_0_0,0.3138,0.1149,0
Zn3_27_0_0_0,0,0.3138,0.8851
Zn3_28_0_0_0,0.8851,0,0.3138
Zn3_29_0_0_0,0.6862,0.8851,0
Zn3_30_0_0_0,0,0.6862,0.1149
Zn3_31_0_0_0,0.1149,0,0.3138
Zn3_32_0_0_0,0.3138,0.8851,0
Zn3_34_0_0_0,0.8851,0,0.6862
Zn3_35_0_0_0,0.6862,0.1149,0
Zn3_39_0_0_0,0,0.3138,0.1149
Zn3_42_0_0_0,0,0.6862,0.8851
K1_1_1_0_0,1.5,0.5,0.5
K1_25_1_0_0,1,0,0
K2_1_1_0_0,1.5,0,0.75
K2_2_1_0_0,1,0.25,0.5
K2_3_1_0_0,1.75,0.5,0
K2_4_1_0_0,1.5,0,0.25
K2_5_1_0_0,1,0.75,0.5
K2_6_1_0_0,1.25,0.5,0
Zn1_1_1_0_0,1,0.5,0.75
Zn1_2_1_0_0,1.5,0.25,0
Zn1_3_1_0_0,1.75,0,0.5
Zn1_4_1_0_0,1,0.5,0.25
Zn1_5_1_0_0,1.5,0.75,0
Zn1_6_1_0_0,1.25,0,0.5
Zn2_1_1_0_0,1.682,0.318,0.682
Zn2_4_1_0_0,1.318,0.682,0.318
Zn2_7_1_0_0,1.682,0.682,0.318
Zn2_10_1_0_0,1.318,0.318,0.682
Zn2_13_1_0_0,1.318,0.682,0.682
Zn2_16_1_0_0,1.682,0.318,0.318
Zn2_19_1_0_0,1.318,0.318,0.318
Zn2_22_1_0_0,1.682,0.682,0.682
Zn2_25_1_0_0,1.182,0.182,0.818
Zn2_28_1_0_0,1.818,0.818,0.182
Zn2_31_1_0_0,1.182,0.818,0.182
Zn2_34_1_0_0,1.818,0.182,0.818
Zn2_37_1_0_0,1.818,0.182,0.182
Zn2_40_1_0_0,1.182,0.818,0.818
Zn2_43_1_0_0,1.818,0.818,0.818
Zn2_46_1_0_0,1.182,0.182,0.182
Zn3_1_1_0_0,1.6149,0.1862,0.5
Zn3_2_1_0_0,1.8138,0.5,0.6149
Zn3_3_1_0_0,1.5,0.3851,0.8138
Zn3_4_1_0_0,1.3851,0.8138,0.5
Zn3_5_1_0_0,1.1862,0.5,0.3851
Zn3_6_1_0_0,1.5,0.6149,0.1862
Zn3_7_1_0_0,1.6149,0.8138,0.5
Zn3_8_1_0_0,1.8138,0.5,0.3851
Zn3_10_1_0_0,1.3851,0.1862,0.5
Zn3_11_1_0_0,1.1862,0.5,0.6149
Zn3_15_1_0_0,1.5,0.6149,0.8138
Zn3_18_1_0_0,1.5,0.3851,0.1862
Zn3_25_1_0_0,1.1149,0,0.6862
Zn3_26_1_0_0,1.3138,0.1149,0
Zn3_27_1_0_0,1,0.3138,0.8851
Zn3_28_1_0_0,1.8851,0,0.3138
Zn3_29_1_0_0,1.6862,0.8851,0
Zn3_30_1_0_0,1,0.6862,0.1149
Zn3_31_1_0_0,1.1149,0,0.3138
Zn3_32_1_0_0,1.3138,0.8851,0
Zn3_34_1_0_0,1.8851,0,0.6862
Zn3_35_1_0_0,1.6862,0.1149,0
Zn3_39_1_0_0,1,0.3138,0.1149
Zn3_42_1_0_0,1,0.6862,0.8851
K1_1_-1_1_0,-0.5,1.5,0.5
K1_25_-1_1_0,-1,1,0
K2_1_-1_1_0,-0.5,1,0.75
K2_2_-1_1_0,-1,1.25,0.5
K2_3_-1_1_0,-0.25,1.5,0
K2_4_-1_1_0,-0.5,1,0.25
K2_5_-1_1_0,-1,1.75,0.5
K2_6_-1_1_0,-0.75,1.5,0
Zn1_1_-1_1_0,-1,1.5,0.75
Zn1_2_-1_1_0,-0.5,1.25,0
Zn1_3_-1_1_0,-0.25,1,0.5
Zn1_4_-1_1_0,-1,1.5,0.25
Zn1_5_-1_1_0,-0.5,1.75,0
Zn1_6_-1_1_0,-0.75,1,0.5
Zn2_1_-1_1_0,-0.318,1.318,0.682
Zn2_4_-1_1_0,-0.682,1.682,0.318
Zn2_7_-1_1_0,-0.318,1.682,0.318
Zn2_10_-1_1_0,-0.682,1.318,0.682
Zn2_13_-1_1_0,-0.682,1.682,0.682
Zn2_16_-1_1_0,-0.318,1.318,0.318
Zn2_19_-1_1_0,-0.682,1.318,0.318
Zn2_22_-1_1_0,-0.318,1.682,0.682
Zn2_25_-1_1_0,-0.818,1.182,0.818
Zn2_28_-1_1_0,-0.182,1.818,0.182
Zn2_31_-1_1_0,-0.818,1.818,0.182
Zn2_34_-1_1_0,-0.182,1.182,0.818
Zn2_37_-1_1_0,-0.182,1.182,0.182
Zn2_40_-1_1_0,-0.818,1.818,0.818
Zn2_43_-1_1_0,-0.182,1.818,0.818
Zn2_46_-1_1_0,-0.818,1.182,0.182
Zn3_1_-1_1_0,-0.3851,1.1862,0.5
Zn3_2_-1_1_0,-0.1862,1.5,0.6149
Zn3_3_-1_1_0,-0.5,1.3851,0.8138
Zn3_4_-1_1_0,-0.6149,1.8138,0.5
Zn3_5_-1_1_0,-0.8138,1.5,0.3851
Zn3_6_-1_1_0,-0.5,1.6149,0.1862
Zn3_7_-1_1_0,-0.3851,1.8138,0.5
Zn3_8_-1_1_0,-0.1862,1.5,0.3851
Zn3_10_-1_1_0,-0.6149,1.1862,0.5
Zn3_11_-1_1_0,-0.8138,1.5,0.6149
Zn3_15_-1_1_0,-0.5,1.6149,0.8138
Zn3_18_-1_1_0,-0.5,1.3851,0.1862
Zn3_25_-1_1_0,-0.8851,1,0.6862
Zn3_26_-1_1_0,-0.6862,1.1149,0
Zn3_27_-1_1_0,-1,1.3138,0.8851
Zn3_28_-1_1_0,-0.1149,1,0.3138
Zn3_29_-1_1_0,-0.3138,1.8851,0
Zn3_30_-1_1_0,-1,1.6862,0.1149
Zn3_31_-1_1_0,-0.8851,1,0.3138
Zn3_32_-1_1_0,-0.6862,1.8851,0
Zn3_34_-1_1_0,-0.1149,1,0.6862
Zn3_35_-1_1_0,-0.3138,1.1149,0
Zn3_39_-1_1_0,-1,1.3138,0.1149
Zn3_42_-1_1_0,-1,1.6862,0.8851
K1_1_0_1_0,0.5,1.5,0.5
K1_25_0_1_0,0,1,0
K2_1_0_1_0,0.5,1,0.75
K2_2_0_1_0,0,1.25,0.5
K2_3_0_1_0,0.75,1.5,0
K2_4_0_1_0,0.5,1,0.25
K2_5_0_1_0,0,1.75,0.5
K2_6_0_1_0,0.25,1.5,0
Zn1_1_0_1_0,0,1.5,0.75
Zn1_2_0_1_0,0.5,1.25,0
Zn1_3_0_1_0,0.75,1,0.5
Zn1_4_0_1_0,0,1.5,0.25
Zn1_5_0_1_0,0.5,1.75,0
Zn1_6_0_1_0,0.25,1,0.5
Zn2_1_0_1_0,0.682,1.318,0.682
Zn2_4_0_1_0,0.318,1.682,0.318
Zn2_7_0_1_0,0.682,1.682,0.318
Zn2_10_0_1_0,0.318,1.318,0.682
Zn2_13_0_1_0,0.318,1.682,0.682
Zn2_16_0_1_0,0.682,1.318,0.318
Zn2_19_0_1_0,0.318,1.318,0.318
Zn2_22_0_1_0,0.682,1.682,0.682
Zn2_25_0_1_0,0.182,1.182,0.818
Zn2_28_0_1_0,0.818,1.818,0.182
Zn2_31_0_1_0,0.182,1.818,0.182
Zn2_34_0_1_0,0.818,1.182,0.818
Zn2_37_0_1_0,0.818,1.182,0.182
Zn2_40_0_1_0,0.182,1.818,0.818
Zn2_43_0_1_0,0.818,1.818,0.818
Zn2_46_0_1_0,0.182,1.182,0.182
Zn3_1_0_1_0,0.6149,1.1862,0.5
Zn3_2_0_1_0,0.8138,1.5,0.6149
Zn3_3_0_1_0,0.5,1.3851,0.8138
Zn3_4_0_1_0,0.3851,1.8138,0.5
Zn3_5_0_1_0,0.1862,1.5,0.3851
Zn3_6_0_1_0,0.5,1.6149,0.1862
Zn3_7_0_1_0,0.6149,1.8138,0.5
Zn3_8_0_1_0,0.8138,1.5,0.3851
Zn3_10_0_1_0,0.3851,1.1862,0.5
Zn3_11_0_1_0,0.1862,1.5,0.6149
Zn3_15_0_1_0,0.5,1.6149,0.8138
Zn3_18_0_1_0,0.5,1.3851,0.1862
Zn3_25_0_1_0,0.1149,1,0.6862
Zn3_26_0_1_0,0.3138,1.1149,0
Zn3_27_0_1_0,0,1.3138,0.8851
Zn3_28_0_1_0,0.8851,1,0.3138
Zn3_29_0_1_0,0.6862,1.8851,0
Zn3_30_0_1_0,0,1.6862,0.1149
Zn3_31_0_1_0,0.1149,1,0.3138
Zn3_32_0_1_0,0.3138,1.8851,0
Zn3_34_0_1_0,0.8851,1,0.6862
Zn3_35_0_1_0,0.6862,1.1149,0
Zn3_39_0_1_0,0,1.3138,0.1149
Zn3_42_0_1_0,0,1.6862,0.8851
K1_1_1_1_0,1.5,1.5,0.5
K1_25_1_1_0,1,1,0
K2_1_1_1_0,1.5,1,0.75
K2_2_1_1_0,1,1.25,0.5
K2_3_1_1_0,1.75,1.5,0
K2_4_1_1_0,1.5,1,0.25
K2_5_1_1_0,1,1.75,0.5
K2_6_1_1_0,1.25,1.5,0
Zn1_1_1_1_0,1,1.5,0.75
Zn1_2_1_1_0,1.5,1.25,0
Zn1_3_1_1_0,1.75,1,0.5
Zn1_4_1_1_0,1,1.5,0.25
Zn1_5_1_1_0,1.5,1.75,0
Zn1_6_1_1_0,1.25,1,0.5
Zn2_1_1_1_0,1.682,1.318,0.682
Zn2_4_1_1_0,1.318,1.682,0.318
Zn2_7_1_1_0,1.682,1.682,0.318
Zn2_10_1_1_0,1.318,1.318,0.682
Zn2_13_1_1_0,1.318,1.682,0.682
Zn2_16_1_1_0,1.682,1.318,0.318
Zn2_19_1_1_0,1.318,1.318,0.318
Zn2_22_1_1_0,1.682,1.682,0.682
Zn2_25_1_1_0,1.182,1.182,0.818
Zn2_28_1_1_0,1.818,1.818,0.182
Zn2_31_1_1_0,1.182,1.818,0.182
Zn2_34_1_1_0,1.818,1.182,0.818
Zn2_37_1_1_0,1.818,1.182,0.182
Zn2_40_1_1_0,1.182,1.818,0.818
Zn2_43_1_1_0,1.818,1.818,0.818
Zn2_46_1_1_0,1.182,1.182,0.182
Zn3_1_1_1_0,1.6149,1.1862,0.5
Zn3_2_1_1_0,1.8138,1.5,0.6149
Zn3_3_1_1_0,1.5,1.3851,0.8138
Zn3_4_1_1_0,1.3851,1.8138,0.5
Zn3_5_1_1_0,1.1862,1.5,0.3851
Zn3_6_1_1_0,1.5,1.6149,0.1862
Zn3_7_1_1_0,1.6149,1.8138,0.5
Zn3_8_1_1_0,1.8138,1.5,0.3851
Zn3_10_1_1_0,1.3851,1.1862,0.5
Zn3_11_1_1_0,1.1862,1.5,0.6149
Zn3_15_1_1_0,1.5,1.6149,0.8138
Zn3_18_1_1_0,1.5,1.3851,0.1862
Zn3_25_1_1_0,1.1149,1,0.6862
Zn3_26_1_1_0,1.3138,1.1149,0
Zn3_27_1_1_0,1,1.3138,0.8851
Zn3_28_1_1_0,1.8851,1,0.3138
Zn3_29_1_1_0,1.6862,1.8851,0
Zn3_30_1_1_0,1,1.6862,0.1149
Zn3_31_1_1_0,1.1149,1,0.3138
Zn3_32_1_1_0,1.3138,1.8851,0
Zn3_34_1_1_0,1.8851,1,0.6862
Zn3_35_1_1_0,1.6862,1.1149,0
Zn3_39_1_1_0,1,1.3138,0.1149
Zn3_42_1_1_0,1,1.6862,0.8851
K1_1_-1_-1_1,-0.5,-0.5,1.5
K1_25_-1_-1_1,-1,-1,1
K2_1_-1_-1_1,-0.5,-1,1.75
K2_2_-1_-1_1,-1,-0.75,1.5
K2_3_-1_-1_1,-0.25,-0.5,1
K2_4_-1_-1_1,-0.5,-1,1.25
K2_5_-1_-1_1,-1,-0.25,1.5
K2_6_-1_-1_1,-0.75,-0.5,1
Zn1_1_-1_-1_1,-1,-0.5,1.75
Zn1_2_-1_-1_1,-0.5,-0.75,1
Zn1_3_-1_-1_1,-0.25,-1,1.5
Zn1_4_-1_-1_1,-1,-0.5,1.25
Zn1_5_-1_-1_1,-0.5,-0.25,1
Zn1_6_-1_-1_1,-0.75,-1,1.5
Zn2_1_-1_-1_1,-0.318,-0.682,1.682
Zn2_4_-1_-1_1,-0.682,-0.318,1.318
Zn2_7_-1_-1_1,-0.318,-0.318,1.318
Zn2_10_-1_-1_1,-0.682,-0.682,1.682
Zn2_13_-1_-1_1,-0.682,-0.318,1.682
Zn2_16_-1_-1_1,-0.318,-0.682,1.318
Zn2_19_-1_-1_1,-0.682,-0.682,1.318
Zn2_22_-1_-1_1,-0.318,-0.318,1.682
Zn2_25_-1_-1_1,-0.818,-0.818,1.818
Zn2_28_-1_-1_1,-0.182,-0.182,1.182
Zn2_31_-1_-1_1,-0.818,-0.182,1.182
Zn2_34_-1_-1_1,-0.182,-0.818,1.818
Zn2_37_-1_-1_1,-0.182,-0.818,1.182
Zn2_40_-1_-1_1,-0.818,-0.182,1.818
Zn2_43_-1_-1_1,-0.182,-0.182,1.818
Zn2_46_-1_-1_1,-0.818,-0.818,1.182
Zn3_1_-1_-1_1,-0.3851,-0.8138,1.5
Zn3_2_-1_-1_1,-0.1862,-0.5,1.6149
Zn3_3_-1_-1_1,-0.5,-0.6149,1.8138
Zn3_4_-1_-1_1,-0.6149,-0.1862,1.5
Zn3_5_-1_-1_1,-0.8138,-0.5,1.3851
Zn3_6_-1_-1_1,-0.5,-0.3851,1.1862
Zn3_7_-1_-1_1,-0.3851,-0.1862,1.5
Zn3_8_-1_-1_1,-0.1862,-0.5,1.3851
Zn3_10_-1_-1_1,-0.6149,-0.8138,1.5
Zn3_11_-1_-1_1,-0.8138,-0.5,1.6149
Zn3_15_-1_-1_1,-0.5,-0.3851,1.8138
Zn3_18_-1_-1_1,-0.5,-0.6149,1.1862
Zn3_25_-1_-1_1,-0.8851,-1,1.6862
Zn3_26_-1_-1_1,-0.6862,-0.8851,1
Zn3_27_-1_-1_1,-1,-0.6862,1.8851
Zn3_28_-1_-1_1,-0.1149,-1,1.3138
Zn3_29_-1_-1_1,-0.3138,-0.1149,1
Zn3_30_-1_-1_1,-1,-0.3138,1.1149
Zn3_31_-1_-1_1,-0.8851,-1,1.3138
Zn3_32_-1_-1_1,-0.6862,-0.1149,1
Zn3_34_-1_-1_1,-0.1149,-1,1.6862
Zn3_35_-1_-1_1,-0.3138,-0.8851,1
Zn3_39_-1_-1_1,-1,-0.6862,1.1149
Zn3_42_-1_-1_1,-1,-0.3138,1.8851
K1_1_0_-1_1,0.5,-0.5,1.5
K1_25_0_-1_1,0,-1,1
K2_1_0_-1_1,0.5,-1,1.75
K2_2_0_-1_1,0,-0.75,1.5
K2_3_0_-1_1,0.75,-0.5,1
K2_4_0_-1_1,0.5,-1,1.25
K2_5_0_-1_1,0,-0.25,1.5
K2_6_0_-1_1,0.25,-0.5,1
Zn1_1_0_-1_1,0,-0.5,1.75
